,dom_strat,inc_cost,inc_eff
245,"Q3Y, Start age: 40",0.05,0.0
246,"Q3Y, Start age: 40",0.05,0.0
247,"Q3Y, Start age: 40",0.05,0.0
248,"Q3Y, Start age: 40",0.05,0.0
249,"Q3Y, Start age: 40",0.026888390217539637,79.42303828357035
250,"Q3Y, Start age: 40",0.05,0.0
251,"Q3Y, Start age: 40",0.021669617781991946,230.6708776161886
252,"Q3Y, Start age: 40",0.05008589124943441,201.52860130130102
253,"Q3Y, Start age: 40",0.05,0.0
254,"Q3Y, Start age: 40",0.0226535919147679,67.93449021605193
255,"Q3Y, Start age: 40",0.05,0.0
256,"Q2Y, Start age: 40",0.011173299260814673,352.1200924944378
257,"Q3Y, Start age: 40",0.025591517955799503,187.96422328777862
258,"Q3Y, Start age: 40",0.05,0.0
259,"Q3Y, Start age: 40",0.0223130097319455,75.77215674599938
260,"Q2Y, Start age: 40",0.009304378852313278,763.0778401356565
261,"Q3Y, Start age: 40",0.05,0.0
262,"Q3Y, Start age: 40",0.05,0.0
263,"Q3Y, Start age: 40",0.044517221321854095,32.40074728185391
264,"Q4Y, Start age: 40",0.05,0.0
265,"Q3Y, Start age: 40",0.05,0.0
266,"Q3Y, Start age: 40",0.03134437825225689,9.679345639471649
267,"Q3Y, Start age: 40",0.05,0.0
268,"Q3Y, Start age: 40",0.028109619032054667,424.78333620403464
269,"Q3Y, Start age: 40",0.03400592710138284,465.47368386389826
270,"Q3Y, Start age: 40",0.05,0.0
271,"Q3Y, Start age: 40",0.023786720184688193,347.01075069364015
272,"Q3Y, Start age: 40",0.01840099834830866,354.40602978545576
273,"Q3Y, Start age: 40",0.014939683043852625,321.68779123972854
274,"Q2Y, Start age: 40",0.018425446840655724,965.9609411818856
275,"Q3Y, Start age: 40",0.03886965272567622,268.961515029594
276,"Q2Y, Start age: 40",0.013052071909012142,805.1141683575788
277,"Q3Y, Start age: 40",0.027856069503656045,76.01558771457167
278,"Q3Y, Start age: 40",0.02542312154961479,513.8372932452912
279,"Q3Y, Start age: 40",0.05,0.0
280,"Q2Y, Start age: 40",0.021600077672495388,504.6747340245838
281,"Q3Y, Start age: 40",0.014664943786073081,224.6066386826751
282,"Q3Y, Start age: 40",0.05375156453203189,488.93907038944417
283,"Q2Y, Start age: 40",0.011695677331275078,849.4034665510426
284,"Q3Y, Start age: 40",0.026425291059652523,467.64589221151255
285,"Q3Y, Start age: 40",0.04158684483899222,449.788923743994
286,"Q3Y, Start age: 40",0.025641815301316484,1013.1542886078823
287,"Q3Y, Start age: 40",0.05,0.0
288,"Q3Y, Start age: 40",0.05,0.0
289,"Q3Y, Start age: 40",0.029995575333689573,352.08809526689583
290,"Q3Y, Start age: 40",0.05,0.0
291,"Q3Y, Start age: 40",0.04004478220702978,76.0574841741327
292,"Q3Y, Start age: 40",0.05,0.0
293,"Q3Y, Start age: 40",0.029006642140942063,154.3571259288201
294,"Q3Y, Start age: 40",0.02223939283549825,297.5610174885096
295,"Q3Y, Start age: 40",0.060973783733484055,99.4395422140442
296,"Q3Y, Start age: 40",0.02863642468397387,166.91949640962594
297,"Q3Y, Start age: 40",0.05,0.0
298,"Q3Y, Start age: 40",0.05,0.0
299,"Q3Y, Start age: 40",0.05,0.0
300,"Q3Y, Start age: 35",0.020987943858912672,1150.2645240604488
301,"Q3Y, Start age: 40",0.013135773268924567,384.49085445147284
302,"Q3Y, Start age: 40",0.01709786361182708,599.4421074673992
303,"Q3Y, Start age: 40",0.05,0.0
304,"Q3Y, Start age: 40",0.05,0.0
305,"Q3Y, Start age: 40",0.024149283958351475,276.3373947950131
306,"Q3Y, Start age: 35",0.003577418811907762,357.06361612876935
307,"Q3Y, Start age: 40",0.013209915176730647,979.6913563047456
308,"Q3Y, Start age: 40",0.05,0.0
309,"Q2Y, Start age: 40",0.0023657189958967706,209.86902035832736
310,"Q3Y, Start age: 40",0.05,0.0
311,"Q2Y, Start age: 40",0.008735230471948796,413.35305328287177
312,"Q3Y, Start age: 40",0.05,0.0
313,"Q3Y, Start age: 40",0.05,0.0
314,"Q3Y, Start age: 40",0.05,0.0
315,"Q3Y, Start age: 40",0.04434837012107096,516.0005793230339
316,"Q3Y, Start age: 40",0.05,0.0
317,"Q3Y, Start age: 40",0.021129584880853258,256.7313568721911
318,"Q3Y, Start age: 40",0.013057454091455867,234.75124011844673
319,"Q3Y, Start age: 35",0.006454773115407875,379.6723853094427
320,"Q3Y, Start age: 40",0.01852084327192216,235.25059931354735
321,"Q3Y, Start age: 40",0.013480313707834313,666.0300973026988
322,"Q3Y, Start age: 40",0.0445062380705572,244.88417172065238
323,"Q3Y, Start age: 40",0.03098082983194672,382.013555096677
324,"Q3Y, Start age: 40",0.05,0.0
325,"Q3Y, Start age: 40",0.05,0.0
326,"Q3Y, Start age: 40",0.02544609202778858,41.334617667951534
327,"Q3Y, Start age: 40",0.05,0.0
328,"Q3Y, Start age: 40",0.016913277873751298,472.63175267080805
329,"Q3Y, Start age: 40",0.05,0.0
330,"Q3Y, Start age: 35",0.0017344763793190054,153.81776135303335
331,"Q3Y, Start age: 40",0.05,0.0
332,"Q3Y, Start age: 40",0.007511431457793094,332.49672884088795
333,"Q3Y, Start age: 40",0.025759822318800474,611.4950890661221
334,"Q3Y, Start age: 40",0.011549048630890013,348.2433159163611
335,"Q3Y, Start age: 40",0.028373788323275306,10.402532362882994
336,"Q3Y, Start age: 40",0.05,0.0
337,"Q3Y, Start age: 40",0.02705221271758873,237.9811469684064
