,dom_strat,inc_cost,inc_eff
396,"Q3Y, Start age: 35",0.01386386132200812,666.8524512543809
397,"Q2Y, Start age: 40",0.009512212835112166,773.3037833047256
398,"Q3Y, Start age: 35",0.028673842597267907,1116.8017119638043
399,"Q3Y, Start age: 35",0.04289462964877799,327.6362063190554
400,"Q3Y, Start age: 35",0.022742762946879935,1060.8638978566796
401,"Q3Y, Start age: 40",0.05,0.0
402,"Q3Y, Start age: 35",0.019329196211966604,480.6298474889045
403,"Q3Y, Start age: 40",0.05,0.0
404,"Q3Y, Start age: 40",0.05,0.0
405,"Q3Y, Start age: 40",0.05,0.0
406,"Q2Y, Start age: 40",0.028898604965849728,456.7209974049256
407,"Q3Y, Start age: 40",0.05,0.0
408,"Q2Y, Start age: 40",0.02532346128271712,560.3492942680496
409,"Q3Y, Start age: 35",0.028771024409298462,305.13522269727764
410,"Q2Y, Start age: 40",0.03254110952045508,871.1168594017399
411,"Q3Y, Start age: 35",0.03906384555423159,857.7301659546483
412,"Q2Y, Start age: 40",0.05,0.0
413,"Q3Y, Start age: 40",0.05,0.0
414,"Q3Y, Start age: 30",0.01462368427153038,1059.251679779245
415,"Q3Y, Start age: 35",0.004964596276362698,274.1001803125
416,"Q3Y, Start age: 35",0.0494000340948304,386.2383557133544
417,"Q3Y, Start age: 40",0.05,0.0
418,"Q3Y, Start age: 35",0.02107832839475421,793.1078504584202
419,"Q3Y, Start age: 35",0.05,0.0
420,"Q3Y, Start age: 40",0.05,0.0
421,"Q3Y, Start age: 40",0.05,0.0
422,"Q3Y, Start age: 35",0.025370219653922277,1147.7901042377634
423,"Q3Y, Start age: 35",0.0177497662043109,1170.8904733987602
424,"Q3Y, Start age: 40",0.05,0.0
425,"Q3Y, Start age: 40",0.05,0.0
426,"Q3Y, Start age: 40",0.05,0.0
427,"Q2Y, Start age: 40",0.032538775979656265,164.04871060005917
428,"Q3Y, Start age: 40",0.05,0.0
429,"Q3Y, Start age: 40",0.05,0.0
430,"Q3Y, Start age: 35",0.026207115437255624,236.56241403941203
431,"Q2Y, Start age: 40",0.014433859402078753,664.2077004601852
432,"Q2Y, Start age: 40",0.017123373335394376,457.1910686580268
433,"Q3Y, Start age: 35",0.02539899746005858,380.6847059486772
434,"Q2Y, Start age: 40",0.0652376104119412,664.5062337055406
435,"Q2Y, Start age: 40",0.06793791110969138,653.6840931731313
436,"Q3Y, Start age: 40",0.05,0.0
437,"Q4Y, Start age: 40",0.05,0.0
438,"Q3Y, Start age: 35",0.01756825008208196,786.5571877636212
439,"Q3Y, Start age: 35",0.04019697901221875,552.3569348098408
440,"Q3Y, Start age: 40",0.05,0.0
441,"Q2Y, Start age: 40",0.031421304214727996,803.8015284961639
442,"Q3Y, Start age: 35",0.06995397478901211,917.068278543773
443,"Q3Y, Start age: 40",0.05,0.0
444,"Q3Y, Start age: 40",0.05,0.0
445,"Q2Y, Start age: 40",0.04623596916327699,253.81155661645062
446,"Q3Y, Start age: 40",0.05,0.0
447,"Q3Y, Start age: 40",0.05,0.0
448,"Q2Y, Start age: 40",0.019087129193760433,674.8599146095439
449,"Q3Y, Start age: 35",0.018317627749304677,405.4783003623734
450,"Q2Y, Start age: 40",0.029067782569413225,32.05099520909425
451,"Q3Y, Start age: 40",0.05,0.0
452,"Q3Y, Start age: 35",0.008762076657010454,857.2784294076409
453,"Q3Y, Start age: 40",0.05,0.0
454,"Q3Y, Start age: 40",0.05,0.0
455,"Q3Y, Start age: 40",0.05,0.0
456,"Q3Y, Start age: 40",0.05,0.0
457,"Q3Y, Start age: 35",0.013440889732848404,319.50453926836235
458,"Q3Y, Start age: 40",0.04320890337872285,51.27024638037619
459,"Q3Y, Start age: 40",0.05,0.0
460,"Q3Y, Start age: 40",0.05,0.0
461,"Q3Y, Start age: 40",0.05,0.0
462,"Q2Y, Start age: 40",0.033403201018114004,397.9100325703057
463,"Q3Y, Start age: 40",0.05,0.0
464,"Q3Y, Start age: 40",0.05,0.0
465,"Q2Y, Start age: 40",0.030998094822194844,464.83520530661735
466,"Q2Y, Start age: 35",0.010780422067504958,1054.3598617763173
467,"Q2Y, Start age: 40",0.02771113799611058,335.886497217718
468,"Q2Y, Start age: 40",0.022825840355647387,587.5610559302986
469,"Q2Y, Start age: 40",0.019982761599294463,344.8332574298556
470,"Q2Y, Start age: 40",0.013039703673545233,977.0068024574284
471,"Q2Y, Start age: 40",0.011211530355272004,781.6572015692309
472,"Q3Y, Start age: 40",0.05,0.0
473,"Q3Y, Start age: 40",0.05,0.0
474,"Q3Y, Start age: 40",0.05,0.0
475,"Q3Y, Start age: 40",0.05,0.0
476,"Q2Y, Start age: 40",0.005212491497676552,448.50854714568413
477,"Q3Y, Start age: 40",0.05,0.0
